Text,Label
"Batman’da Bir Akaryakıt istasyonunda Çalışan Kadın Personel 👏🏻👏🏻👏🏻 Kadın Güçlüdür , Yeter ki İstesin ... #batman #kadın #kadınhakları #feminist #mezotamya #8mart #8martkadınlargünü #kadınlargünü #jîn #jîyan https://t.co/nl6hSW14Mq",0
"Diğer ülkeler: uzaya çıkalım, yeni buluşlar keşfedelim, yaşanılabilir gezegenler bulalım 

Türkiye: sosyal medyayı yasaklayalım, tecavüz mü oldu kesin tecavüzcü haklıdır, adalet mi o da ne, LGBT bireylerini öldürelim ama katiller aramızda dolansın, islam en büyük eğitimdir",2
Kadın erkek herkesin gözüyle taciz etmesinden sıkıldım! #Aksaray #asü,0
Bizim hiç bir programımız Bayraksız olmaz.Bu vatan için cansa can veririz.milli bir dergahiz biz.Tasavvuf Vakfı Muntesipleri kadın erkek böyle delikanlıdır.Delikanlı bir dergahiz biz. https://t.co/BxBEEfNdtO,0
Ümranyede yeri olan gey travesti dul mesaj atsın ciddiyim,0
Yakışıklı erkeklerin tamamı niye eşcinsel,0
"Eğer #pazar videomuzu henüz izlemediyseniz, şimdi tam zamanı! Konumuz, kadın-erkek fark etmeksizin herkesi etkileyen ama erkeklerde çok daha ileri düzeylere ulaşabilen #kellik, nedenleri ve çözümleri... :) İyi seyirler! https://t.co/V9lQQydHfz",0
"Şiddet uygulayanda 3 hilal dövmesi olunca, bozkurt işareti yapmış fotoları olunca ""katili tanıyoruz"" edebiyatı yapan bazı kadın hakları aktivistleri(!), #fıratdelikanlı denilen katilin PKK'lı olduğunu görünce hiç siyasi görüşe değinmiyor. Göğsündeki CHE dövmesine hiç değinmiyor.",0
"Tecavüz bunlarda
VATAN HAINLIGI BUNLARDA
LGBT BUNLARDA
KADINA ŞİDDET BUNLARDA
MEDYANIN AKLADIGI SAKLADIGI BURADA
#PKKHDPNINPISLIKLERI
#Sozdekadinsozculeri
#tecavuzsucturhelebirsesverin
#tecavuzcuburadasizneredesinizgoygoycular https://t.co/0zPERnCVgl",2
"kendini feminist zanneden gerizekalı feminazi bir grup var baya fazlalar. feminizmi erkekleri yakalım falan gibi algılıyor olmalılar ki kan lazım olan erkek hastaya doktor tarafından istenmiş yine erkek donör kanı yüzünden bile ""niye erkek"" yazıyorlar. yormayın bayanlar:)",1
Ola tip olarak lezbiyen bir kıza benziyor bana mı öyle geldi bilmiyorum gerçi tipin bununla pek bir alakası yok. #SexEducation,0
"Bi Gün Kadınlar Öldürülüyor Bi Gün Hayvana Tecavüz ,  Yarın Neyin Davasına Düşeceğiz Durun Söyleyeyim Otel Yapılacak Ve Ağaçları Yakacaklar Her şeye Zararınız Var 
#VOLKANUZUNTUTUKLANSIN",0
"Eksantrik ama zararsız bir insan, garip huyları olan ve ele avuca sığmayan bir feminist",0
🔶7+ kocalı sürtük de 1 Mayısı kutlamış... LGBT mesajlarıyla birlikte... Ülke kültür sanatını geçtik artık sosyal hareketler bile sosyal medya etkisi sonucu bu 7+ kocalı sürtüklerden soruluyor...,1
"Nasıl bir akil tutulması yaşıyorsunuz?
Şakalaşmanın sırası mı?
Insanlar Aç.
Insanlar işsiz.
Insanlar intahar ediyor.
Gençlerin geleceği yok oluyor.
Ozgürluklerini kaybediyorlar.
Kadınlar öldürülüyor.
Çocuklar tecavüz ediliyor
BIRAKIN ATIŞMAK OZANLARA KALSIN
#SosyalMedyamaDOKUNMA https://t.co/4hL82Lx5Is",0
"Anneliği gözden düşüren, annelerdeki vicdanı, merhameti çalan feminist anlayış batsın! Annelere ""Yeter ki çalış, çocuğuna ben bakarım"" diyerek çocuğunu değersizleştiren zihniyet batsın!
@kademorgtr @ailevecalisma
@ZehraZumrutS @SalihaOkurGmr
https://t.co/8doLvCYT9e",2
"Apo'nun Heykelini Dikecez Diyen Terörist Selahattin Demirtaş'ın Eşi İçin Kadın Hakları Havarisi Kesilenler Cumhurbaşkanımız Sayın Recep Tayyip Erdoğan'nın Kızı, Ekonomi Bakan'ının Eşi Esra Albayrağa Atılan İftira İçin Kafalarını Yine Kuma Gömdüler
İki Yüzlü Şerefsizler @Akparti https://t.co/uiB1dEtwWa",2
Ülkenin kadını ve erkeği maalesef o kadar aynı ki benzeri kadın cinayeti haberlerini bir erkekle konuşmaya çalıştığımızda ‘e erkeklerde ölüyor’ cevabını alıyoruz şimdi de bu haberi ise hiçbir feminist sayfa haber yapmıyor #EmrahÖztürk https://t.co/EGQQESoxIn,0
"Kadın Erkek eşitliğini savunan herkesi özellikle de feministleri bu olayda da adalet aramaya davet ediyorum.
Lâkin katil, yalancı şahit tutan bir kadın avukat olunca ben hiçbir feministin tweet attığını göremedim.
#meteiçinadalet",0
Kendi parasını kazanamayan feminist arkadaşlar geçiminizi kim sağlıyor? :d,0
"5 dakikadır izliyorum cinsiyetçilik , homofobi, transfobi, toplumsal cinsiyet karşıtlığı,  feminizmin yanlış ele alınması, lgbti + karşıtlığı ve daha sayamadığım ayrımcılık, nefret tekrar ediyorum 5 dakikadır izliyorum @pinarardor @beyaztv #TürkiyedeEscinselEvlilik #7.gün https://t.co/tOrqZ7FR7H",0
"Inadına kıçını açtılar..
Inadına şapka giydiler
Inadına rakı içtiler
Inadına tecavüz ettiler
Inadına ezana karşı oldular
Inadına Kurana muhalefet ettiler
Inadına lgbt oldular
Inadına teknolojiye karşı geldiler
Inadına milli'liği reddettiler
Inadına gavur oldular.!
#chp
#PutAdam",2
"Reklam yapmayı sevmem ama bir yerden ekmek yememiz gerekiyor.
Her türlü fal bakılır burc yorumlanır kadın erkek burçları arasında ilişki yorumlanır tek yapmanız gereken @ozgeturuncc hesabına belli bir miktar karşılığı istekte bulunmanız",0
Defalarca söyledim geyler beni takip etmeyin,1
Bana eşcinsel evlilikleri de serbest bırakıyorum deme. Çünkü inanırım. https://t.co/kUM09PGPis,0
"Bakın görün bir kaç güne kadar birileri (LGBT+MOR ÇATI KADEM)Toplanıp yürüyüş yapıp katil Erdoğan diye bağırmaya başlarlar. 
Demedi deme ibrahim...
#Morardınızmı
#istanbulsoezlesmesi 
#istanbulsozlesmesi",0
.Varmısın? Vatan haini Terör Şiddet cinayet suçlarına #İdam cezası gelsin? Amma Asla #Kadınbeyanıesastır Yalan iftira Müslüman Aile yok edimesine izin vermeyiz @Semamarasli @NumanKurtulmus @RTErdogan @Akparti'de feminist Ajan kriptolara temizlik şart!😎 #ŞiddetBahaneABfonuŞahane,2
#LGBT hiç kimse nefret cinayetlerine kurban gitmeyi dışlanmayı terörist ilan edilmeyi aileden atılmayı işsiz kalmayı fiziksel ve psikolojik şiddet görmeyi özelliklede bir avuç yobaza burada laf anlatmayı SEÇMEZ SEÇMEZ SEÇMEZ🏳️‍🌈🏳️‍⚧️ https://t.co/3wV8xBrxPN,0
"Toprak atmayın meleğime diyen  bir baba...
Keşke kurşunlasaydiniz kızım çok acı çekti diyen bir anne...
Başka erkek eli değmesin diye  tabutunu  taşıyan kadınlar..
Seni unutmadık #OzgecanAslan 
Ve kadın cinayetleri artarak devam ediyor. ... https://t.co/lHPI5zHelZ",0
"Bir kadının hakkını savunurken başka bir kadına iftira atmak nasıl bir kadın hakları savunmasıdır? Hiç tanımam iki kadını da ancak tecavüz mağdurunu savunmaya çalışma niyetiniz gerçekse, diğer kadına iftira atmama konusunda da hassas olmanız gerekir.

#HDPdetecavüz",0
Gay Haber : Merkel'den sonra yeni lider eşcinsel olacak https://t.co/hW9BR1oywj,0
Nefsi tok olan bir ADAM'I KADININ fiziği ya da çıplaklığı tahrik etmez. Aç nefis uçkuruna yakışana tok nefis gönlüne yakışana bakar..#Persembe #kadın #erkek,0
Çok güzel bi şaka yapıcaktım şakanın devamını da kurgulamıştım tam diğer hesaptan alıntılayarak şaka yapacağım twiti buraya mesaj atarken bi baktım o feminist solcu bayan bu hesabı engellemiş. Şakam içimde patladı feministler 1 zargana 0 ama intikam alacağım sovyet hanımı.,0
Gey olduğumu bilmeyen ev sahibim ile aynı mekandayim. Bilin bakayım nasıl bir kılıktayım?,0
"Bakın, en büyük 'felâket' olan
İstanbul Sözleşmesine kimler sâhip çıkıyor:

1. Feministler 
2. Kemalistler 
3. Laikler
4. Eşcinseller 

İyi de bize ne oluyor? 
Biz niye anlamsız bir şekilde bu musibete 'sâhip' çıkıyoruz?",0
"milliyetçi maneviyatçı tayfanın ""vatan haini"" yaftalamasiyla, lgbt camiasınin ""homofobik"" yaftalaması kıyasıya yarışır.",0
"🇮🇳 Hindistan'daki Amerikan Büyükelçiliği'nde 5 yaşındaki kız çocuğuna tecavüz.

https://t.co/o7gGjxCR2m",0
LGBT ye lanet okuyan herkese lanet olsun! Pis kalbinizle kininizle boğulun gidin bu dünyadan! Atatürk bize laik cumhuriyet verdi bizde sizin gibi sarıklı cüppeli çarşaflı görmek istemiyoruz!  #LGBTyeGeçitYok,2
"Erkek, dişi sorulmaz muhabbetin dilinde. 
Hak'kın yarattığı her şey, yerli yerinde. 
Bizim nazarımızda kadın, erkek farkı yok. 
Noksanlık, eksiklik senin görüşlerinde. 

Hacı Bektaş Veli",0
"İnsanlık tarihinin kara lekesi #HocalıKatliamı. Kadın, erkek, çocuk, yüzlerce kardeşimizin katledildiği trajediyi unutmadık.
#26Şubat1992'de Hocalı'da kaybettiğimiz şehitleri rahmetle anıyorum.Ehli Beyt'e komşudurlar inşaAllah. 🇹🇷🇦🇿 https://t.co/KawHssGdUx",0
"Feminist düşüncelerini sağa sola sallarken manita yapınca insta'dan manitasının istemediği fotoları silen, kaldıran kadınlar, kadınlarımız...",0
"oha lan bi kız benim hakkımda gey dedikodusu çıkarmış. Tanrılar kurban istiyor, kan istiyor lan ne demek panda gey?!",1
"#BarışATAY#  Benim vekilim değildir.
Nerde vatan haini,millet düşmanı,lgbt li varsa onların yanında olan benim vekilim olamaz.",2
Fransa Macron Müslümanlara yeni bir Din oluşturma da.!Kadın imam.!Kadın erkek birlikte yanyana önlü arkalı  namaz kılıyor.! https://t.co/c0pWekIg2c,0
"-2013’te yapılan ankete göre Mısırlı kadın &amp; kız çocuklarının % 99,3’ünden fazlası tacizin bir türüne mutlaka maruz kalıyor

-Feminist aktivistler, yasalarının cinsel saldırı &amp; taciz konularında sınırlı düzeyde yardım isteme imkanı tanıdığını ifade ediyor

https://t.co/cq8ycVhocr",0
Eren: Trans Erkeğim ve Yönelimim Gey - Murat Beyaz - biamag https://t.co/Rgz395znJU,0
"Erkekler tuvaletin de  sıkıştım dediği halde kadının dışarı çıkmayıp,bakmıyorum deyip erkeğin işemesi sırasın da bekleyip konuştuğu sahne olan ki (edepsizliktir),diziye #HekimoğluDerler. Bu sahne neden amaç ne,kadın erkek aynı tuvalet olsun,ileri de orada sexte yaptırırız mı❓",1
Bu lgbt  destekcileri  neden kürt oluyor genelde aq,1
Cem TV Adalet Çarkı programında Özlem Şen'le Ceren davası Gezi Davası ve Kadın Cinayetleri Hukuk Devleti Hakim Bağımsızlığı gibi konuları konuştuk https://t.co/o1KZGlPObO,0
Anal sevenler dm.Ddlg köle slave uysal babygirl littlegirl kitten kitty ballgag ceza punishment daddy dom master göğüs nipples tits teen young genç olgun bekar evli dul türbanlı azgın öğrenci üniversiteli Adana Barajyolu Seyhan Çukurova Mersin İzmir Biseksüel lesbian lezbiyen 👅 https://t.co/CuBMWz8nUV,1
"Bizim ödediğimiz vergilerle bizleri hedef gösteren TRT, bunları unutmayacağız!

LGBTİ+’LARA NEFRET SÖYLEMİ TRT 1’DE PRIME TIME’DA DEVAM EDİYOR

https://t.co/mYYkTH16x7

#lgbt #lgbt #türkiye https://t.co/NPv0L4HWJh",0
anladık beyler sitede kimse kızların lezbiyen oluşunu garipsemiyo pişirip pişirip atmayın şu tweetti artık,0
"Allah belə lgbt'ni dəstəkləyib göyqurşağını yaradıb, siz kimsiz aq homofobları",1
"⚽️Günümüzde ib...e ve feministlerin HDP ile kol kola olmalarına alışığız. Ama bunu okumalarında fayda görüyorum. Ben dersem homofobik herif, şeyimin akademisyeni demek için pusuda bekliyorlar ama bakın kim demiş? Hadi bakalım LGBT tayfasının terörist başına tepkisini bekliyoruz. https://t.co/H6qDvmrOGe",1
"Şu LGBT'yi savunmak için önce kadın cinayetleri,taciz gibi konulara müdahale edin gibi şeyler söyleyenleri oturup pataklayasım var.",2
"Herşeye rağmen ben bu dizinin kadın‐erkek dengesini çok seviyorum Allah ım çok iyiyim canım kendim 😎😎😁😁👌👌🤙🤙🤟🤟
#KuzeyYıldızıİlkAşk...",0
"Almanya'da hamile olan eşcinsel bir kadın, evli olduğu kadının da doğacak çocuğunun annesi olarak kayıtlara geçmesi için hukuk mücadelesi başlattı.",0
#LGBT Homofobi ve transfobi toplumumuzun en büyük sorunlarından biri. Eşcinsellik nedeniyle her yıl pek çok insan nefret cinayetlerine kurban gidiyor.,0
"#Süleymansoylu ya erişim engeli koyulmuş BU DİGİTAL platformları elinde tutanlar SAPKINın önde gideni..LGBT sapkınlıktır, teröre terör demeyen LGBT ye Sapkın demeyen aynı zihniyet. Terörist teröristtir. LGBTSapıktır. DİGITAL darbe yapılıyor dünyayı elinde tutmaya çalışanlar halkı",1
"avukatlık meslegini goy goya alan,adaleti terazisi bozuk olan su feminist görünümlü kadini gercekten yok edin piyasadan..gerizekalı be.",1
"Homo(LGBT) Obama'nın sapık arkadaşları.
Hepsi Satanist. İstisnasız hepsi bebek katili. https://t.co/e23AKkIVcj",2
"Mesele sadece taciz mağdurlarının tacizciyi ifşa etmesi değil, tacizcinin özrünü (samimiyeti ayrı mesele) ""eril faillik"" üzerinden dilemesidir. Sakatlık burada. Zira ""failliğin ne olduğunu bugün kadınlardan öğreniyoruz"" demesi feminist tuzağın neticesi bir zırvalamadır.",0
"Ya gençler söylemeyi unuttum kusura bakmayın (!) ""İstikbal göklerdedir"" derken, bunu vatan haini birkaç LGBT'li sapkın için söylemedim. Selçuk Bayraktar gibi yiğitler için söyledim. Ayrıca bu söz bana ait değil kendi kendinize element uyduramayın. Abidin Daver Bey'e ait. https://t.co/IVmpvtw112",2
"Herkes sevdiğinle beraberdir, ya huyundan ya suyundan bir tarafta terörist seviciler, bir tarafta tacizciler tecavüzcüler, bir tarafta lgbt seviciler, muhtemelen birazda ne yapacağına karar veremeyenler ana muhalefetin özeti. #CHPdeNelerOluyor",0
Öpmekten sevmekten kimseye zarar gelmez öpüşenlere tepki gösterdğiniz kadar şerefsizlere tecavüzcülere tepki etseydiniz bu kadar kadın cinayetleri yaşanmazdı. Ne diyor üstat Ahmet Kaya şehirlere bombalar yağardı biz durmadan sevişirdik  #öpüşmek,0
"erkeklik bitene,patriarka yıkılana kadar lezbiyen olma kararı almama bir gıdım kaldı. soyunuz kurusun.",2
"""İstanbul Sözleşmesi"" ile Türkiye'de;
CHP ve HDPKK'de tecavüz ve taciz; batıcı kültür çevrelerinde LGBT'nin önü açıldı.

Diğer tüm maddeleri ile örf ve adetlerimize, geleneğimize, değer yargılarımıza, inanç ve ahlaka, aile yapımızda kadına verilen önem ve yere ters düșüyordu.",0
"Gerçek 15Temmuz bizzat devlet eliyle

Erlerin, askeri öğrencilerin katledilmesidir..

İnsanların kaçırılıp işkence edilmesidir..

Kadın erkek demeden insanların taciz, tecavüz gibi insanlık dışı muamelelere maruz bırakılmasıdır..

Meriç'te Ege'de canların can vermesidir...",1
"Türkiye'de ve Avrupra Birliği'nde Kadın Hakları Semineri Gerçekleşti!

Doç. Dr. Zeynep ALEMDAR, Türkiye’de, dış politikada ve Avrupa Birliği’nde kadınların katılımı üzerine oldukça verimli bir konuşma yaptı ve dinleyicilerin sorularını yanıtladı.

 https://t.co/F2i1lapwcY",0
"Bir insanın,
Karadan kat edemediği yolu…
Havadan,
Yürütmeyi denemesi kadar ,
Yanlış bir seçim olamaz.

Ali KUTAY
@gulaykaraoglu
@srblnt4
@siirlidizeler
@birdubleicerimm
@sanatcepte
@edebiyatokuru
@pembehayat_lgbt
@TDK_govtr
@Sekiz21
@aayydannn https://t.co/N7fCJI56rs",0
"#survivor2020  adama sarı papatya diyorlar sesiniz çıkmıyor. Ama adam ""direk"" yüzüne söylüyor. Ağlamaya ne kadar meraklısiniz aptal cemal Fanboyları sizi. KUDURUN KÖPEKLER KUDURUN APTAL PPBSİ CEMAL OLAN genellikle lgbt olan fanboylar https://t.co/evuhhqhN7C",2
"Lgbt uyesi degilim sizin dusundugunuz gibi bana bulasmadi cunku bulasici bir hastalik degil yıllardır heteroyum ve cevremde gay, lez bircok insan var. Askin kutsal bir his oldugunu savunuyorum lgbt hakları insan haklaridir onlar terörist veya vatan haini degil onlar da insan+",0
"Yahu yine çal
Yine çırp
Oğlunun ibne
Kızının lezbiyen
Eşinin ...
Neyse
Olmasını destekle lakin
Yatırımdan vazgeçtim be hey soytarı.

Suyu akıt
Çöpü kaldır yeter

Ayrıca sana oy verenler de 1 damla suya hasret kalarak gebersin e mi

 #ZilletittifakıÇöktü",2
Feyza Altun denilen hatun Türkiyedeki feminist solcu sjw lerin allahıdır. Derin devletidir. Feminizm üzerinden kendi reklamını yapıp sansasyonel birkaç cümle kurup CHP kadın kollarında rol almaya başladı. O kadar salak saçma fikirleri var ki savunanı görünce direkt engelliyorum.,1
"-İnsanları kadın erkek diye ayır mam ;bilirim her ötekileştirilen daha bir bilenir.
Dünyada  ki insanları iyi İnsanlar ve kötü insanlar olarak ayırırım.
Dünyada ;
cinayet kurbanlarının %75’i erkek
-İntihar edenlerin %80’i erkek
-Evsizlerin %85’i erkek
-İşçi ölümlerinde %94 erkek",0
"Bakmayın ""little princess"" yazdığına..oda arkadaşım oğluna almış bu seti..Feminist bi oğlu nasıl mi yetiştirilir.. işte böyle😀 ağacı yaşken eğmeye niyetliyiz bakalım✌ https://t.co/SqKE3tMFKi",0
"👉Meral Çınar son dönemde edebiyat dünyasındaki taciz_tecavüzleri ifşa ederek bu alandaki erkek egemenliğini yeniden sorgulatan sosyal medya eylemleri üzerine yazdı: İndirin Savaş Baltalarınızı, İfşa Feminist Bir Eylemdir. https://t.co/6A2Lb3FA59",0
Eğer Kadir cinayetten yargılanırsa bu ülkede şiddete maruz kalan birine hiç kimse yardım etmez o zaman kadın cinayetleri son bulsun demenin de vicdanlarda asla karşılığı olmaz,0
"Kadın olabilmek için ya feminist olacaksın yada terörist başka kadın tanımam(!) 
Kadınların pozitif ayrımcılığını kullanarak terör ve teröristi meşrulaştırma gayretlerine asla izin vermeyeceğiz.
Teröristin cinsiyeti olmaz! https://t.co/kU04eXqY68",0
"2 saat sonra sevgililer günü, az önce kankam aradı gel şarap ısmarliyim dedi. Aslanlar gibi biseksüel olmaya gidiyorum şimdi",1
geçen bi röportajda gördüm karşı cins size ne yapsa konulmayı kesersiniz adam diyo ki feminist olursa ?? bruh kusura bakma ölmek ve tecavüz edilmek istemediğimiz için ve bunun için mücadele verdiğimiz için,0
"#SetenayYalnızDeğildir Bu nasıl yanlış anlamakişiye mümkün değil. Bir muhabir hem bir bayana programda saygısızlık yapacak hem de tüm Türkiye nin önünde siz de o bayanı işten çıkaracaksınız. Ondan sonra kadın hakları diye tv kanallarınizda bagiracaksiniz. Nerde eşitlik,",0
Feminist kadem kanalı ülke tv ve kadın hocası Saliha  hümanizm feminisizim diniizim karma fikir akımıyla islam algı yayınlarına devam fetvaya yakın söylemler mehmet ali bulut evlilik dini bir mesele değil beşerdir diyor din devre dışı siyon vatikam mahsen kokan din hocaları,1
"O kadar şaşırmadım ki...Yakında bir kadın hakları yasası çıkarıp şovlarını da yaparlar. Bu sözleşmenin bariz fesih nedeni din, ırk, cinsel yönelim ayırmadan tüm insan haklarını savunuyor olmasıydı. Onların istediği gibi yaşamıyorsan zaten öl geber bu ülkede...
#İstanbulSözleşmesi",0
"😊 Eğer #Aileyokoluyor #SüresizNafaka konusunda çözüm alınmak isteniyorsa? bir twitter hesapta toplanılmalı ve bu hesap en samimi gerçekçi bilinçli ve konunun uzmanı olan @Semamarasli hesabı olmalı. #Aileyokoluyor @RTErdogan @suleymansoylu @ailevecalisma 
 https://t.co/rXz6h7Hurs",0
"8 mart çalışan kadınlar gününü
lezbiyen 
feminist 
terörist 
kadınlar kutluyor",2
"İnsanları ayrıştırmaktan bıkmadınız mı? 
Biz bıktık! Sizin normallerinizden, sizin normallerinize uygun olmak zorunda oluşumuzdan bıktık! Evet belki bir LGBT birey değilim ama insanlara dayattığınız saçma sapan ""namus"" ""normal"" ""ibne"" gibi kavramlardan sıkıldım/k artık.
#LGBT 🌈",0
"“Eşcinsel ilişkiler Müslüman coğrafyalarda da artmakta” 
https://t.co/TE9uJ5LtdK",0
"Suudi ""kadın hakları aktivisti"" Suad eş-Şemmeri, İsrailli gazeteci Roi Kais ile İbranice ""Kan"" tv kanalı aracılığıyla yaptığı konuşmada, işgalci İsrail rejimiyle ""normalleşme"" için yeni bir çağrıda bulundu.++ https://t.co/FLIxSjZWwx",0
"John, sevdiğin adam bir gün homoseksüel olursa napıcaksın dedi. Zor sorular böyle zamanlarda beynimi çalıştırmaya bile zahmet etmiyorum",0
Salt akılla çağa en uygun ideal yönetim hocama göre nedir. Çocuklarımızın her türlü fikir ne eylemlerine saygıyla mı bakalım. Kendi çocuğu eşcinsel olmak istediğini söylese saygıyla mı karşılar.,0
Şu kan alma üniteleri kadın erkek ayrı olsa ne kadar güzel olur,0
"Ben ne lezbiyenler gördüm 
Gülmekten öldüm",1
"Kadın cinayetleri de herşey gibi politiktir !. 

Gerici, faşist, yobaz, cahil kusmuk kültürünüzü, anadolu ferasetinizi s2yim !!.",2
Lezbiyen kuzenim birlikte yaşadığı sevgilisinden ayrılmış... Ortada erk*k gibi bir ayrılık sebebi yokken nasıl ayrilirsiniz anlamadim,1
"Kusura bakmayın hocam LGBT bir hastalık, hareket, terörist veyahut iğrençlik değil ,siz beyninsizsiniz ... 

Sabah sabah bana sinirlendiriyosunız.",1
"Bu LGBT'ciler puşt gibi, ibne gibi bir şey mi oluyor? Ben yabancıyım da bu konulara...",1
"Kız çocuklarını diri diri gömen bir topluluğa gelen Alemlerin peygamberi HZ.MUHAMMED  Sav kızların şerefini namusunu adaletini üst noktaya çekmesini niye öğrenmiyorsun
ey feminist ey islam düşmanı ey iki yüzlü insanlar yazık size ! Peygamberime yapılan her iftirayı reddediyorum !",2
"#bianetçetele Erkek şiddetinin 2019 grafiği #14Şubat'ta yayında: Erkekler 2019'da 328 kadını öldürdü. Son bir senede kadın cinayetleri %29, erkek şiddeti ise %27 arttı https://t.co/inXeFavJdD",0
Biosunda fitness yazan biriyle sevgili olacağıma şerefimle lezbiyen olurum daha iyi...,1
"HARP MİLLİBİRLİK RUHUNU
KUVVETLENDİRİR;YERİNE
GÖRE YAPILIR.
HARB EDEMİYEN MİLLETLER
DEJENERE OLUR,YOKOLUR
GİDER.
ESKİDEN FRANSIZ GENÇLERİ
ANARŞİ ÇIKARIRDI SOKAKLAR
DA:""HARB İSTEMİYORUZ!"" DİYE
BU İÇERDEKİ KÖSTEBEKLER 
O SEVİYEDE LGBT'CİLER Mİ!
UYUŞTURUCUDAN,EİSTEN GEBERENLER VAR!",2
Feminizm kadın erkek eşitliği ama erkekler ölsün yani gerek yok yani biraz empati kuralım siz iyi bi baba sınız yemiyorsunuz yediriyorsunuz içmiyorsunuz içiriyorsunuz akşama kadar it gibi çalışıyorsunuz kızınız büyüyo twitter'da #erkeklerölsün adında bi tweet paylaşıyor derdiniz,0
"Sağlıkta Kadın Hakları Paneli, katılım ücretsizdir... https://t.co/oYbs5hMxuW",0
"Kadın erkek yan yana, taş, değnek, kürek ile düşmanları kovarken tepeler geldi dile ölüm korkusu yoktu, ölürken bile bile işte bu ruh bizleri destan etmiş dillere, zaferle ayrılan aziz ceddimizi başta Gazi Mustafa Kemal ATATÜRK ve silah arkadaşlarını rahmet ve minnetle anıyoruz.",0
"İstanbul sözleşmesi lgbt bireylerinin İNSAN HAKLARINI koruyor , tehdit edilen binlerce kadın için sualsiz hukuk penceresini açıyor. -du. İşte şimdi istedikleri gibi olmayan bireyi rahatça insan haklarından men edebilir, terörist ilan edebilir",0
"Ülkede ellerini ovuşturup tecavüz haberi bekleyen ve bunu ""feminist"" gruplarına etkileşim kazandırma aracı olarak kullanan insanlar var. Kadın arkadaşlardan ricam bir suçu işleyenin cinsiyet değil şahıs olduğunu unutmamamları ve bu tür grupların galeyanına gelmemeleri.",0
"HABER MERKEZİ – İçişleri Bakanı Süleyman Soylu yine erkek şiddetine değindi, erkeklere, “Kadına vuracağına kendine vur. Bizi baştan çıkarmasınlar. Biz sorumluluklarımız yerine getireceğiz” diye seslendi. Ayrıca kadın hakları aktivistlerini de hedef ala... https://t.co/j3xPvGqt1X https://t.co/doN3MPScmB",0
Kayseri'de lezbiyen tek kadın arıyoruz 🥰 #kayseribayan #KayseriEskortBayan #kayserievlicift #kayseritalas #kayserimutluson #kayseriswinger,0
"Chp'de taciz var diyince saklan.
Erdoğan'la ilgili kullanışlı yalan söylenince çık!
Kim bu?
Sözde sanatçılar.
Kronik hasta seçmen.
Sözde feminist kadın hakları savunucuları.
Sözde bağımsız gazeteciler.
İnsanlıktan nasibini almamış sol siyasiler.",1
"Sabah duşu cok iyi beeeee 💪🙈

Parlak pasif Gay culkold koca evliçift Ensest Lgbt bisexsual Gavat 

Hadi Özel’e gelin 💯de 💯 Gizlilik İfşasız ✌️@TurkGayPlatform @gayarabul https://t.co/JKoiIeBsi1",0
"İstanbul sözleşmesinin tam olarak neresi hoşunuza gitmedi? Kadını koruması mı, çocuklara sahip çıkması mı, lgbt'ye saygı duyup sözleşmeye dahil etmesi mi?? Katil siz değilsiniz belki ama çanak tuttuğunuz için en az onlar kadar suçlusunuz!!
#istanbulsozlesmesiyasatir",0
Yokmu corluda sabahlicak sohbet edicek birbirimizi bosalticak hatun travesti ap,0
"Lᴀʀɪᴄᴇ Rᴘɢ ‘ ✨ 

#MarkLee

✮biseksüel, fuckbuddy, 21, barmen olarak aramıza katılmıştır.

⛧ @justleemark Hesabını takip edelim. https://t.co/UWEMrgIzKn",0
hayatim boyunca kendimi hic hetero olarak tanimlamadim hep bi / pan dedim ama bir kac aydir da lezbiyen miyim lan diye dusunmuyor degilim l o l,0
"➤Yine bir kadın cinayeti, yine bir kız çocuğuna tecavüz girişimine verilen 6 yıl cezayı fazla bulan bir yargı!

AKP iktidarı kadını koruyan İstanbul sözleşmesini yürürlükten kaldırmayı planlıyor

Kadın hakları savunucusu Av. @feyzaltun 17.00’de @evrenozalkus ile Habere Doğru’da https://t.co/WgF2kj4bWl",0
"Neden evde kaldığımı anladım..
Feminist değilim, öyle olsa hemen evlenmiştim..",0
Yokmu ümranyede gey ve travesti yeri olan yazsın https://t.co/nsmXig56aA,0
"Antep Kampüs Cadıları “Şiddet ve Taciz Karşısında İfşa” atölyesinde buluştu. 🥳

İfşa feminist bir özsavunmadır! 👊🏼 https://t.co/x5zwuyeH7a",0
"İçinde olduğu ataerkil düzeni hiç sorgulamamış ya da sorgulamak işine gelmemiş insanların çok temel bi konuda iki kelam edince bile, karşı tarafa kendince 'erkek düşmanı' demek için  'feminist bu yaa' demesi ya da saldırı altında olduğunu düşünmesi...",0
"Toplu taşıma da erkekler oturarak seyahat ederken kadınlar ayakta eşitlikte medeniyette geldiğimiz son nokta..
Ben feminist değilim bana yer verebilir siniz..
Günaydın☕🍏",0
"Teyzem büyük bir drama hayranı olduğumu biliyor ve geçenlerde kendisini ziyarete gittim. Kahvaltı yaparken birden, ""Neslihan ben bu dramayı biraz araştırdım. Bu drama da iki eleman var. Eşcinsel olduklarını bariz belli ediyorlar, sadece biri biraz utangaç sanki."" Dedi.",0
